time,latitude,longitude,gids
2016-6-8T13:5:24,"35.23740752","139.06962293","134"
2016-6-8T13:5:27,"35.23737261","139.06934772","134"
2016-6-8T13:5:28,"35.23741635","139.0692487","134"
2016-6-8T13:5:29,"35.23747829","139.0691802","134"
2016-6-8T13:5:32,"35.23768216","139.06912941","133"
2016-6-8T13:5:33,"35.23774063","139.06914211","133"
2016-6-8T13:5:36,"35.23801585","139.06911984","133"
2016-6-8T13:5:37,"35.23810109","139.06912441","133"
2016-6-8T13:5:38,"35.23818506","139.0691059","133"
2016-6-8T13:5:41,"35.23840809","139.06894386","133"
2016-6-8T13:5:42,"35.23847483","139.06889797","133"
2016-6-8T13:5:45,"35.23869401","139.06871171","133"
2016-6-8T13:5:46,"35.23875759","139.0686061","133"
2016-6-8T13:5:49,"35.2387995","139.06836287","133"
2016-6-8T13:5:50,"35.23880796","139.06830222","133"
2016-6-8T13:5:53,"35.23879708","139.06802217","133"
2016-6-8T13:5:54,"35.23878038","139.06792496","133"
2016-6-8T13:5:57,"35.23868079","139.0676667","132"
2016-6-8T13:5:58,"35.23863394","139.06759232","132"
2016-6-8T13:6:1,"35.23849857","139.06739081","132"
2016-6-8T13:6:2,"35.23847752","139.06730536","132"
2016-6-8T13:6:5,"35.23855986","139.06708331","132"
2016-6-8T13:6:6,"35.23861821","139.06704023","132"
2016-6-8T13:6:9,"35.23884197","139.06701505","131"
2016-6-8T13:6:10,"35.23892343","139.06701291","131"
2016-6-8T13:6:13,"35.23918838","139.06700861","131"
2016-6-8T13:6:14,"35.23925678","139.06700922","131"
2016-6-8T13:6:17,"35.23942881","139.06689569","131"
2016-6-8T13:6:18,"35.23947621","139.06680782","131"
2016-6-8T13:6:21,"35.23958348","139.06652153","131"
2016-6-8T13:6:22,"35.23961176","139.06641793","131"
2016-6-8T13:6:25,"35.23967489","139.06617834","131"
2016-6-8T13:6:26,"35.23970763","139.0660952","131"
2016-6-8T13:6:29,"35.23987586","139.06595911","131"
2016-6-8T13:6:30,"35.23995901","139.06592082","131"
2016-6-8T13:6:33,"35.24018218","139.06579373","131"
2016-6-8T13:6:34,"35.24024114","139.06573794","131"
2016-6-8T13:6:37,"35.24039991","139.06551731","131"
2016-6-8T13:6:38,"35.24045036","139.06544916","131"
2016-6-8T13:6:39,"35.24050757","139.06537795","131"
2016-6-8T13:6:42,"35.24070975","139.06507969","131"
2016-6-8T13:6:43,"35.24077103","139.06501494","131"
2016-6-8T13:6:46,"35.24094018","139.06488304","131"
2016-6-8T13:6:47,"35.24098875","139.06486167","131"
2016-6-8T13:6:50,"35.24112265","139.06476722","131"
2016-6-8T13:6:51,"35.24117802","139.06475691","131"
2016-6-8T13:6:54,"35.24132512","139.06472615","131"
2016-6-8T13:6:55,"35.24136008","139.06471584","131"
2016-6-8T13:6:58,"35.2414909","139.06458914","131"
2016-6-8T13:6:59,"35.24151939","139.06453664","131"
2016-6-8T13:7:2,"35.24154347","139.06431512","131"
2016-6-8T13:7:3,"35.24151066","139.0642753","131"
2016-6-8T13:7:6,"35.24145232","139.06404955","130"
2016-6-8T13:7:7,"35.24148851","139.0639204","130"
2016-6-8T13:7:10,"35.24161832","139.0637479","130"
2016-6-8T13:7:11,"35.24168495","139.0637189","130"
2016-6-8T13:7:14,"35.24191998","139.06363207","130"
2016-6-8T13:7:15,"35.24200384","139.06358943","130"
2016-6-8T13:7:18,"35.24218085","139.0634022","129"
2016-6-8T13:7:19,"35.24222601","139.06332616","129"
2016-6-8T13:7:22,"35.24242234","139.06311229","129"
2016-6-8T13:7:23,"35.24250985","139.06304986","129"
2016-6-8T13:7:26,"35.24276868","139.06283481","129"
2016-6-8T13:7:27,"35.24283104","139.06274242","129"
2016-6-8T13:7:30,"35.24298092","139.06238518","129"
2016-6-8T13:7:31,"35.24303256","139.06227818","129"
2016-6-8T13:7:34,"35.2432469","139.0619832","129"
2016-6-8T13:7:35,"35.24330581","139.06189647","129"
2016-6-8T13:7:38,"35.24343835","139.06166314","129"
2016-6-8T13:7:39,"35.24346771","139.06159659","129"
2016-6-8T13:7:42,"35.24359523","139.06131245","129"
2016-6-8T13:7:43,"35.24363346","139.0611995","129"
2016-6-8T13:7:46,"35.24375528","139.06084387","129"
2016-6-8T13:7:47,"35.24379733","139.06073623","129"
2016-6-8T13:7:50,"35.24395235","139.0604685","129"
2016-6-8T13:7:51,"35.24398973","139.0603978","129"
2016-6-8T13:7:54,"35.24406617","139.06025845","129"
2016-6-8T13:7:55,"35.24408178","139.06022591","129"
2016-6-8T13:7:58,"35.24412056","139.06013001","129"
2016-6-8T13:7:59,"35.24412375","139.06010296","129"
2016-6-8T13:8:2,"35.24415299","139.06001874","129"
2016-6-8T13:8:3,"35.24415571","139.05998839","129"
2016-6-8T13:8:6,"35.24418271","139.05988377","129"
2016-6-8T13:8:7,"35.24420079","139.05985121","129"
2016-6-8T13:8:10,"35.24428873","139.05977533","129"
2016-6-8T13:8:11,"35.24435816","139.05972489","129"
2016-6-8T13:8:14,"35.24448741","139.05963405","129"
2016-6-8T13:8:15,"35.24453005","139.05960766","129"
2016-6-8T13:8:16,"35.24458551","139.05958867","129"
2016-6-8T13:8:19,"35.24470805","139.05950758","129"
2016-6-8T13:8:20,"35.24472948","139.05949066","129"
2016-6-8T13:8:23,"35.24480025","139.05944218","129"
2016-6-8T13:8:24,"35.24483291","139.05941845","129"
2016-6-8T13:8:27,"35.24492076","139.0593255","129"
2016-6-8T13:8:28,"35.24494435","139.05928981","129"
2016-6-8T13:8:31,"35.24498874","139.05918383","128"
2016-6-8T13:8:32,"35.24503288","139.05910698","128"
2016-6-8T13:8:35,"35.2451724","139.05886374","128"
2016-6-8T13:8:36,"35.24524251","139.05878171","128"
2016-6-8T13:8:39,"35.24540217","139.05857736","128"
2016-6-8T13:8:40,"35.24543512","139.05851121","128"
2016-6-8T13:8:41,"35.24545133","139.05844095","128"
2016-6-8T13:8:44,"35.24544556","139.05823188","128"
2016-6-8T13:8:45,"35.24541082","139.05816857","128"
2016-6-8T13:8:48,"35.24526776","139.05797676","128"
2016-6-8T13:8:49,"35.2452005","139.05791587","128"
2016-6-8T13:8:52,"35.24499377","139.05776688","128"
2016-6-8T13:8:53,"35.24498313","139.05770436","128"
2016-6-8T13:8:56,"35.24506975","139.05743473","128"
2016-6-8T13:8:57,"35.24511086","139.05734424","128"
2016-6-8T13:9:0,"35.2452334","139.05708205","128"
2016-6-8T13:9:1,"35.2452859","139.05701008","128"
2016-6-8T13:9:4,"35.24550759","139.05693741","128"
2016-6-8T13:9:5,"35.2455808","139.05689733","128"
2016-6-8T13:9:8,"35.24573972","139.05666001","128"
2016-6-8T13:9:9,"35.24577506","139.05657379","128"
2016-6-8T13:9:12,"35.24591242","139.0563284","128"
2016-6-8T13:9:13,"35.24596114","139.05625265","128"
2016-6-8T13:9:16,"35.24595425","139.0560497","128"
2016-6-8T13:9:17,"35.245926","139.05597822","128"
2016-6-8T13:9:20,"35.245797","139.05575531","128"
2016-6-8T13:9:21,"35.2457796","139.05566342","128"
2016-6-8T13:9:24,"35.24581526","139.05531779","127"
2016-6-8T13:9:25,"35.24584333","139.05519097","127"
2016-6-8T13:9:28,"35.24591741","139.05483026","127"
2016-6-8T13:9:29,"35.24592656","139.054713","127"
2016-6-8T13:9:32,"35.24596862","139.05443681","127"
2016-6-8T13:9:33,"35.24601112","139.0543457","127"
2016-6-8T13:9:36,"35.2461778","139.0540407","127"
2016-6-8T13:9:37,"35.24624128","139.05394137","127"
2016-6-8T13:9:40,"35.24644491","139.05359437","127"
2016-6-8T13:9:41,"35.24650363","139.05347874","127"
2016-6-8T13:9:42,"35.24652091","139.05339435","127"
2016-6-8T13:9:45,"35.2466662","139.05308322","127"
2016-6-8T13:9:46,"35.24673577","139.05302078","127"
2016-6-8T13:9:49,"35.247008","139.0529577","127"
2016-6-8T13:9:50,"35.24710445","139.05296729","127"
2016-6-8T13:9:53,"35.24739794","139.05304479","127"
2016-6-8T13:9:54,"35.24749394","139.05308768","127"
2016-6-8T13:9:57,"35.24778016","139.05322068","127"
2016-6-8T13:9:58,"35.24787389","139.05324482","127"
2016-6-8T13:10:1,"35.24813238","139.05335755","127"
2016-6-8T13:10:2,"35.24820565","139.053381","127"
2016-6-8T13:10:5,"35.24849257","139.05335182","127"
2016-6-8T13:10:6,"35.24857687","139.05333872","127"
2016-6-8T13:10:9,"35.24887199","139.05327778","126"
2016-6-8T13:10:10,"35.24896993","139.05325156","126"
2016-6-8T13:10:13,"35.24929523","139.05319602","126"
2016-6-8T13:10:14,"35.24939568","139.05317136","126"
2016-6-8T13:10:17,"35.24970793","139.05310942","125"
2016-6-8T13:10:18,"35.249809","139.05310549","125"
2016-6-8T13:10:19,"35.24990144","139.05309158","125"
2016-6-8T13:10:22,"35.25013638","139.05305869","125"
2016-6-8T13:10:23,"35.25018712","139.05302581","125"
2016-6-8T13:10:26,"35.25025534","139.05288047","125"
2016-6-8T13:10:27,"35.25026908","139.0528191","125"
2016-6-8T13:10:30,"35.25028698","139.05257091","125"
2016-6-8T13:10:31,"35.2503126","139.0524938","125"
2016-6-8T13:10:34,"35.25040728","139.05228149","125"
2016-6-8T13:10:35,"35.25044391","139.05221333","125"
2016-6-8T13:10:38,"35.25061655","139.0521009","125"
2016-6-8T13:10:39,"35.25069207","139.05210874","125"
2016-6-8T13:10:42,"35.2509679","139.05212529","124"
2016-6-8T13:10:43,"35.25106797","139.05212946","124"
2016-6-8T13:10:46,"35.25138873","139.0520788","124"
2016-6-8T13:10:47,"35.2514712","139.05203512","124"
2016-6-8T13:10:50,"35.25168263","139.05197115","124"
2016-6-8T13:10:51,"35.25175954","139.05200025","124"
2016-6-8T13:10:54,"35.25203339","139.05208403","124"
2016-6-8T13:10:55,"35.25213159","139.05210024","124"
2016-6-8T13:10:58,"35.252392","139.05206349","124"
2016-6-8T13:10:59,"35.25247821","139.0519965","124"
2016-6-8T13:11:2,"35.25271029","139.05180941","124"
2016-6-8T13:11:3,"35.25278166","139.05175261","124"
2016-6-8T13:11:6,"35.25295987","139.05160525","124"
2016-6-8T13:11:7,"35.25300289","139.05156973","124"
2016-6-8T13:11:10,"35.25310423","139.05148344","124"
2016-6-8T13:11:11,"35.2531336","139.05145818","124"
2016-6-8T13:11:14,"35.25318167","139.0514161","124"
2016-6-8T13:11:15,"35.2531894","139.05141029","124"
2016-6-8T13:11:18,"35.25320121","139.05139842","124"
2016-6-8T13:11:19,"35.25320457","139.05139526","124"
2016-6-8T13:11:22,"35.25321388","139.05138874","124"
2016-6-8T13:11:23,"35.25321632","139.05138484","124"
2016-6-8T13:11:26,"35.25326077","139.05132913","124"
2016-6-8T13:11:27,"35.25330149","139.05127662","124"
2016-6-8T13:11:30,"35.25347399","139.05103391","124"
2016-6-8T13:11:31,"35.25353092","139.05095009","124"
2016-6-8T13:11:34,"35.25371359","139.05066622","123"
2016-6-8T13:11:35,"35.25377871","139.05056714","123"
2016-6-8T13:11:38,"35.25398931","139.05023531","123"
2016-6-8T13:11:39,"35.25405661","139.05012468","123"
2016-6-8T13:11:42,"35.25425955","139.04981853","123"
2016-6-8T13:11:43,"35.25433005","139.04971626","123"
2016-6-8T13:11:44,"35.25440179","139.04962255","123"
2016-6-8T13:11:47,"35.25464077","139.04934804","122"
2016-6-8T13:11:48,"35.25471521","139.0492677","122"
2016-6-8T13:11:51,"35.25496871","139.0490041","122"
2016-6-8T13:11:52,"35.25506318","139.04891438","122"
2016-6-8T13:11:55,"35.25534379","139.04859071","122"
2016-6-8T13:11:56,"35.25542729","139.04850118","122"
2016-6-8T13:11:59,"35.25571083","139.04820707","122"
2016-6-8T13:12:0,"35.25582836","139.04809343","122"
2016-6-8T13:12:3,"35.25611018","139.04781389","122"
2016-6-8T13:12:4,"35.25619762","139.04771412","122"
2016-6-8T13:12:7,"35.25644159","139.04745244","122"
2016-6-8T13:12:8,"35.25651394","139.04736707","122"
2016-6-8T13:12:11,"35.25665836","139.04708252","121"
2016-6-8T13:12:12,"35.25668678","139.0469733","121"
2016-6-8T13:12:15,"35.2567797","139.04661225","121"
2016-6-8T13:12:16,"35.25680584","139.04648751","121"
2016-6-8T13:12:19,"35.25693936","139.04608929","121"
2016-6-8T13:12:20,"35.25697162","139.04595533","121"
2016-6-8T13:12:23,"35.2570727","139.04556824","121"
2016-6-8T13:12:24,"35.2571032","139.04545082","121"
2016-6-8T13:12:27,"35.25716061","139.0450939","121"
2016-6-8T13:12:28,"35.25714008","139.04496203","121"
2016-6-8T13:12:29,"35.25711895","139.04484066","121"
2016-6-8T13:12:32,"35.25704467","139.04451767","121"
2016-6-8T13:12:35,"35.25695584","139.04429426","120"
2016-6-8T13:12:36,"35.25692392","139.04422282","120"
2016-6-8T13:12:37,"35.25697765","139.0440943","120"
2016-6-8T13:12:40,"35.25711633","139.04380283","120"
2016-6-8T13:12:41,"35.25716627","139.04369662","120"
2016-6-8T13:12:44,"35.25729771","139.04335452","120"
2016-6-8T13:12:45,"35.25731118","139.04324063","120"
2016-6-8T13:12:48,"35.25741579","139.04294204","120"
2016-6-8T13:12:49,"35.25747334","139.04285374","120"
2016-6-8T13:12:52,"35.25763782","139.04256167","119"
2016-6-8T13:12:53,"35.25768288","139.04244577","119"
2016-6-8T13:12:56,"35.25781134","139.04204091","119"
2016-6-8T13:12:57,"35.25786277","139.04189581","119"
2016-6-8T13:13:0,"35.2580167","139.04147259","119"
2016-6-8T13:13:1,"35.25803212","139.04132074","119"
2016-6-8T13:13:4,"35.25810384","139.04087685","119"
2016-6-8T13:13:5,"35.258107","139.04074595","119"
2016-6-8T13:13:8,"35.25817792","139.04040178","119"
2016-6-8T13:13:9,"35.25826259","139.04041155","119"
2016-6-8T13:13:12,"35.2584789","139.04029387","119"
2016-6-8T13:13:13,"35.25856732","139.04024334","119"
2016-6-8T13:13:16,"35.25885126","139.04006981","118"
2016-6-8T13:13:17,"35.25895896","139.04001253","118"
2016-6-8T13:13:20,"35.25926816","139.03979992","118"
2016-6-8T13:13:21,"35.25936971","139.03977449","118"
2016-6-8T13:13:22,"35.25947052","139.03972568","118"
2016-6-8T13:13:25,"35.25967927","139.03938245","117"
2016-6-8T13:13:28,"35.25985846","139.03906385","117"
2016-6-8T13:13:29,"35.25988336","139.03895048","117"
2016-6-8T13:13:32,"35.25992446","139.03859304","117"
2016-6-8T13:13:33,"35.25994483","139.03847107","117"
2016-6-8T13:13:36,"35.25996724","139.03813644","117"
2016-6-8T13:13:37,"35.2599405","139.03803979","117"
2016-6-8T13:13:40,"35.25982014","139.03774658","117"
2016-6-8T13:13:41,"35.25977538","139.03764911","117"
2016-6-8T13:13:44,"35.2595918","139.03728858","116"
2016-6-8T13:13:45,"35.25953532","139.03718405","116"
2016-6-8T13:13:46,"35.2594704","139.03709071","116"
2016-6-8T13:13:49,"35.25928693","139.0368162","116"
2016-6-8T13:13:50,"35.25923382","139.03672527","116"
2016-6-8T13:13:53,"35.25915368","139.03636152","116"
2016-6-8T13:13:54,"35.25913551","139.03623019","116"
2016-6-8T13:13:57,"35.2591324","139.0358226","116"
2016-6-8T13:13:58,"35.25913258","139.03571823","116"
2016-6-8T13:14:1,"35.25919093","139.03544436","116"
2016-6-8T13:14:2,"35.2592157","139.03535898","116"
2016-6-8T13:14:5,"35.25921474","139.03511989","116"
2016-6-8T13:14:6,"35.2591734","139.03503949","116"
2016-6-8T13:14:9,"35.25905641","139.03475338","116"
2016-6-8T13:14:10,"35.25902146","139.03463214","116"
2016-6-8T13:14:13,"35.25893609","139.0342977","115"
2016-6-8T13:14:14,"35.25895026","139.03417124","115"
2016-6-8T13:14:17,"35.25907305","139.03382796","115"
2016-6-8T13:14:18,"35.25914932","139.03374692","115"
2016-6-8T13:14:21,"35.25938687","139.03353294","114"
2016-6-8T13:14:22,"35.25945288","139.03346155","114"
2016-6-8T13:14:25,"35.25958935","139.03316128","114"
2016-6-8T13:14:26,"35.25961919","139.03305806","114"
2016-6-8T13:14:27,"35.25962685","139.03297301","114"
2016-6-8T13:14:30,"35.25947731","139.0326248","114"
2016-6-8T13:14:31,"35.25943844","139.03252106","114"
2016-6-8T13:14:34,"35.2593493","139.03220049","114"
2016-6-8T13:14:35,"35.25931163","139.03210116","114"
2016-6-8T13:14:38,"35.25926434","139.03172413","113"
2016-6-8T13:14:39,"35.25925664","139.03159899","113"
2016-6-8T13:14:42,"35.2593788","139.03135411","113"
2016-6-8T13:14:43,"35.2594183","139.03125813","113"
2016-6-8T13:14:46,"35.25964519","139.03093904","113"
2016-6-8T13:14:47,"35.25972272","139.0308409","113"
2016-6-8T13:14:48,"35.25981865","139.03072555","113"
2016-6-8T13:14:51,"35.2599856","139.0303616","112"
2016-6-8T13:14:52,"35.26004686","139.03022244","112"
2016-6-8T13:14:55,"35.26019407","139.02985944","112"
2016-6-8T13:14:56,"35.26026064","139.02971652","112"
2016-6-8T13:14:59,"35.26041573","139.02931792","112"
2016-6-8T13:15:0,"35.26047463","139.02916424","112"
2016-6-8T13:15:3,"35.2606103","139.02876949","112"
2016-6-8T13:15:4,"35.2606643","139.02865452","112"
2016-6-8T13:15:7,"35.26078584","139.02841779","111"
2016-6-8T13:15:8,"35.26086123","139.02833381","111"
2016-6-8T13:15:11,"35.26115151","139.02808909","111"
2016-6-8T13:15:12,"35.26125106","139.02802057","111"
2016-6-8T13:15:15,"35.26157868","139.02781547","111"
2016-6-8T13:15:16,"35.26165621","139.0277764","111"
2016-6-8T13:15:19,"35.26191021","139.02755879","111"
2016-6-8T13:15:20,"35.26197366","139.02746027","111"
2016-6-8T13:15:23,"35.26211163","139.02707495","110"
2016-6-8T13:15:24,"35.26213454","139.02696395","110"
2016-6-8T13:15:27,"35.26220542","139.02660473","110"
2016-6-8T13:15:28,"35.26224352","139.0264893","110"
2016-6-8T13:15:31,"35.26236468","139.02614749","110"
2016-6-8T13:15:32,"35.26241589","139.02606175","110"
2016-6-8T13:15:35,"35.26264528","139.02593823","110"
2016-6-8T13:15:36,"35.26273833","139.025922","110"
2016-6-8T13:15:39,"35.26297852","139.02588985","109"
2016-6-8T13:15:40,"35.26306883","139.02583008","109"
2016-6-8T13:15:43,"35.26325353","139.02556468","109"
2016-6-8T13:15:44,"35.26330429","139.02547182","109"
2016-6-8T13:15:47,"35.26354445","139.02521672","109"
2016-6-8T13:15:48,"35.26362964","139.02516084","109"
2016-6-8T13:15:51,"35.26382507","139.02492351","109"
2016-6-8T13:15:52,"35.26388331","139.02483223","109"
2016-6-8T13:15:53,"35.26394785","139.02473213","109"
2016-6-8T13:15:56,"35.26399194","139.02438247","109"
2016-6-8T13:15:57,"35.26397705","139.02426713","109"
2016-6-8T13:16:0,"35.26398419","139.02390275","108"
2016-6-8T13:16:1,"35.26401684","139.02377401","108"
2016-6-8T13:16:4,"35.26418955","139.02351278","108"
2016-6-8T13:16:5,"35.26427101","139.02340874","108"
2016-6-8T13:16:8,"35.26446929","139.02313425","108"
2016-6-8T13:16:9,"35.26453642","139.02303508","108"
2016-6-8T13:16:12,"35.26477318","139.02267976","107"
2016-6-8T13:16:13,"35.26485566","139.02255535","107"
2016-6-8T13:16:16,"35.26504086","139.02216208","107"
2016-6-8T13:16:17,"35.26509674","139.02203137","107"
2016-6-8T13:16:20,"35.26532084","139.02172181","107"
2016-6-8T13:16:21,"35.26538602","139.02164715","107"
2016-6-8T13:16:24,"35.26544702","139.0213805","107"
2016-6-8T13:16:25,"35.26544842","139.0212776","107"
2016-6-8T13:16:28,"35.26546882","139.02090875","107"
2016-6-8T13:16:29,"35.26547721","139.02077412","107"
2016-6-8T13:16:32,"35.2655739","139.02032568","106"
2016-6-8T13:16:33,"35.26560319","139.02017733","106"
2016-6-8T13:16:36,"35.26571499","139.01974452","106"
2016-6-8T13:16:37,"35.26577528","139.01961398","106"
2016-6-8T13:16:40,"35.2659838","139.01920934","106"
2016-6-8T13:16:41,"35.26605832","139.01907582","106"
2016-6-8T13:16:44,"35.2662625","139.01869458","106"
2016-6-8T13:16:45,"35.26632576","139.01857162","106"
2016-6-8T13:16:48,"35.26654975","139.01817945","105"
2016-6-8T13:16:49,"35.26662555","139.01805084","105"
2016-6-8T13:16:52,"35.26686377","139.01762827","105"
2016-6-8T13:16:53,"35.2669357","139.01748306","105"
2016-6-8T13:16:56,"35.26717843","139.01704944","105"
2016-6-8T13:16:57,"35.26726806","139.01690502","105"
2016-6-8T13:17:0,"35.26751566","139.0164843","105"
2016-6-8T13:17:1,"35.26758524","139.01635341","105"
2016-6-8T13:17:4,"35.26779092","139.01594486","105"
2016-6-8T13:17:5,"35.26786479","139.01580994","105"
2016-6-8T13:17:8,"35.26810103","139.01539596","105"
2016-6-8T13:17:9,"35.26818141","139.01526611","105"
2016-6-8T13:17:12,"35.26838261","139.01489792","105"
2016-6-8T13:17:13,"35.26845149","139.01477456","105"
2016-6-8T13:17:16,"35.26868048","139.01443629","105"
2016-6-8T13:17:17,"35.26876806","139.01436556","105"
2016-6-8T13:17:20,"35.26906704","139.01412733","105"
2016-6-8T13:17:21,"35.26915616","139.01404091","105"
2016-6-8T13:17:22,"35.26925495","139.01395769","105"
2016-6-8T13:17:25,"35.26956801","139.0136785","105"
2016-6-8T13:17:26,"35.26967707","139.01358715","105"
2016-6-8T13:17:29,"35.26998159","139.01330394","105"
2016-6-8T13:17:30,"35.27009356","139.01320366","105"
2016-6-8T13:17:33,"35.2704124","139.0129234","105"
2016-6-8T13:17:34,"35.27050902","139.01283312","105"
2016-6-8T13:17:37,"35.27081415","139.01259348","105"
2016-6-8T13:17:38,"35.27091909","139.01251145","105"
2016-6-8T13:17:41,"35.27127537","139.01236167","105"
2016-6-8T13:17:42,"35.27138812","139.01232782","105"
2016-6-8T13:17:45,"35.27172723","139.01225166","105"
2016-6-8T13:17:46,"35.27183742","139.01222633","105"
2016-6-8T13:17:49,"35.27218856","139.01211133","105"
2016-6-8T13:17:50,"35.27230661","139.01206433","105"
2016-6-8T13:17:53,"35.27258061","139.01189012","105"
2016-6-8T13:17:54,"35.27260315","139.01186706","105"
2016-6-8T13:17:57,"35.27264306","139.01183468","105"
2016-6-8T13:17:58,"35.27264475","139.01183377","105"
2016-6-8T13:18:1,"35.27265342","139.01183011","105"
2016-6-8T13:18:2,"35.27265707","139.01182766","105"
2016-6-8T13:18:5,"35.27266337","139.01182119","105"
2016-6-8T13:18:6,"35.27266446","139.01182046","105"
2016-6-8T13:18:9,"35.27266497","139.01182007","105"
2016-6-8T13:18:10,"35.27266499","139.01182","105"
2016-6-8T13:18:13,"35.27266503","139.01181992","105"
2016-6-8T13:18:14,"35.27266504","139.01181991","105"
2016-6-8T13:18:17,"35.27266505","139.01181991","105"
2016-6-8T13:18:18,"35.27266507","139.01181992","105"
2016-6-8T13:18:21,"35.27266509","139.01181992","105"
2016-6-8T13:18:22,"35.2726651","139.01181994","105"
2016-6-8T13:18:25,"35.27266504","139.01181993","105"
2016-6-8T13:18:26,"35.27266504","139.01181993","105"
2016-6-8T13:18:29,"35.27266505","139.01181991","105"
2016-6-8T13:18:30,"35.27266505","139.01181991","105"
2016-6-8T13:18:33,"35.27266504","139.01181986","105"
2016-6-8T13:18:34,"35.27266505","139.01181984","105"
2016-6-8T13:18:37,"35.27266505","139.01181985","105"
2016-6-8T13:18:38,"35.27266505","139.01181984","105"
2016-6-8T13:18:41,"35.27266506","139.01181982","105"
2016-6-8T13:18:42,"35.27266507","139.01181981","105"
2016-6-8T13:18:45,"35.27266507","139.01181983","105"
2016-6-8T13:18:46,"35.27266506","139.01181983","105"
2016-6-8T13:18:49,"35.27266559","139.0118194","105"
2016-6-8T13:18:50,"35.27267241","139.01181111","105"
2016-6-8T13:18:51,"35.27269499","139.01179291","105"
2016-6-8T13:18:54,"35.27278372","139.01168075","105"
2016-6-8T13:18:55,"35.27282633","139.01162574","105"
2016-6-8T13:18:58,"35.27301142","139.01142134","104"
2016-6-8T13:18:59,"35.27308647","139.01133836","104"
2016-6-8T13:19:2,"35.27330434","139.01107205","104"
2016-6-8T13:19:3,"35.27338258","139.01098294","104"
2016-6-8T13:19:6,"35.27366671","139.0106759","104"
2016-6-8T13:19:7,"35.27376535","139.01057959","104"
2016-6-8T13:19:10,"35.27400949","139.01030981","103"
2016-6-8T13:19:11,"35.27409158","139.01020143","103"
2016-6-8T13:19:14,"35.27429777","139.00983659","103"
2016-6-8T13:19:15,"35.27435419","139.00971978","103"
2016-6-8T13:19:18,"35.27453917","139.00934941","103"
2016-6-8T13:19:19,"35.27460518","139.00922724","103"
2016-6-8T13:19:22,"35.27479595","139.00884747","103"
2016-6-8T13:19:23,"35.27484912","139.0087241","103"
2016-6-8T13:19:26,"35.2750339","139.00836069","103"
2016-6-8T13:19:27,"35.27509825","139.00824141","103"
2016-6-8T13:19:30,"35.27527527","139.00789249","103"
2016-6-8T13:19:31,"35.27532422","139.00776649","103"
2016-6-8T13:19:34,"35.27542031","139.00736537","103"
2016-6-8T13:19:35,"35.27543541","139.00722447","103"
2016-6-8T13:19:38,"35.2754735","139.00679727","103"
2016-6-8T13:19:39,"35.27548823","139.00665308","103"
2016-6-8T13:19:42,"35.27554985","139.00619463","103"
2016-6-8T13:19:43,"35.275583","139.00604144","103"
2016-6-8T13:19:46,"35.2757183","139.00558936","102"
2016-6-8T13:19:47,"35.27577191","139.00543865","102"
2016-6-8T13:19:50,"35.2759756","139.00501298","101"
2016-6-8T13:19:51,"35.27605498","139.00487024","101"
2016-6-8T13:19:52,"35.27612769","139.00473421","101"
2016-6-8T13:19:55,"35.27637139","139.00428176","101"
2016-6-8T13:19:56,"35.27645039","139.00413632","101"
2016-6-8T13:19:59,"35.27669759","139.00367744","101"
2016-6-8T13:20:0,"35.27677757","139.00353281","101"
2016-6-8T13:20:3,"35.27701709","139.00310561","101"
2016-6-8T13:20:4,"35.27709616","139.00295886","101"
2016-6-8T13:20:7,"35.27730759","139.00253854","101"
2016-6-8T13:20:8,"35.27738185","139.00240351","101"
2016-6-8T13:20:11,"35.27760104","139.00201173","100"
2016-6-8T13:20:12,"35.27766827","139.00188723","100"
2016-6-8T13:20:15,"35.27787199","139.00150998","100"
2016-6-8T13:20:16,"35.27793762","139.00138492","100"
2016-6-8T13:20:19,"35.27809337","139.00098875","100"
2016-6-8T13:20:20,"35.27813894","139.00085218","100"
2016-6-8T13:20:23,"35.27826357","139.00037612","99"
2016-6-8T13:20:24,"35.27828874","139.0002124","99"
2016-6-8T13:20:27,"35.27824502","138.99980693","99"
2016-6-8T13:20:28,"35.27823666","138.99969732","99"
2016-6-8T13:20:31,"35.27815816","138.99936064","99"
2016-6-8T13:20:32,"35.27810211","138.99928271","99"
2016-6-8T13:20:35,"35.27786044","138.99910867","99"
2016-6-8T13:20:36,"35.27776571","138.9990333","99"
2016-6-8T13:20:39,"35.27744487","138.99883414","99"
2016-6-8T13:20:40,"35.27733811","138.99876685","99"
2016-6-8T13:20:43,"35.27704433","138.9985817","99"
2016-6-8T13:20:44,"35.27696517","138.99850331","99"
2016-6-8T13:20:47,"35.27687787","138.99817264","98"
2016-6-8T13:20:48,"35.27687241","138.99805548","98"
2016-6-8T13:20:51,"35.27700563","138.99772497","98"
2016-6-8T13:20:52,"35.27704825","138.99760546","98"
2016-6-8T13:20:55,"35.27716387","138.99726102","98"
2016-6-8T13:20:56,"35.27719419","138.99712978","98"
2016-6-8T13:20:59,"35.2771997","138.99671878","97"
2016-6-8T13:21:0,"35.2771921","138.99656819","97"
2016-6-8T13:21:1,"35.27718418","138.99641111","97"
2016-6-8T13:21:4,"35.27715104","138.9959161","97"
2016-6-8T13:21:5,"35.2771432","138.99573304","97"
2016-6-8T13:21:8,"35.27711692","138.99524618","97"
2016-6-8T13:21:9,"35.27711338","138.99509555","97"
